"Mã sản phẩm","Phương pháp bổ sung","Item Group","Tên sản phẩm","Mã biến thể","Tên biến thể","Công suất","Màu ánh sáng","Chip LED","Nguồn","Kiểu nguồn","Phân loại vỏ"
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-6P5ID","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Trắng (6.000K - 6.500K), Lumileds 5050, Inventronics Dim 5 Cấp","350","Trắng (6.000K - 6.500K)","Lumileds 5050","Inventronics Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-5P5ID","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Trắng (5.000K), Lumileds 5050, Inventronics Dim 5 Cấp","350","Trắng (5.000K)","Lumileds 5050","Inventronics Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-4P5ID","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Trung tính (4.000K - 4.200K), Lumileds 5050, Inventronics Dim 5 Cấp","350","Trung tính (4.000K - 4.200K)","Lumileds 5050","Inventronics Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-3P5ID","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Vàng (3.000K - 3.200K), Lumileds 5050, Inventronics Dim 5 Cấp","350","Vàng (3.000K - 3.200K)","Lumileds 5050","Inventronics Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-6P5SL","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Trắng (6.000K - 6.500K), Lumileds 5050, Năng lượng mặt trời","350","Trắng (6.000K - 6.500K)","Lumileds 5050","Năng lượng mặt trời","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-5P5SL","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Trắng (5.000K), Lumileds 5050, Năng lượng mặt trời","350","Trắng (5.000K)","Lumileds 5050","Năng lượng mặt trời","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-4P5SL","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Trung tính (4.000K - 4.200K), Lumileds 5050, Năng lượng mặt trời","350","Trung tính (4.000K - 4.200K)","Lumileds 5050","Năng lượng mặt trời","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-3P5SL","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Vàng (3.000K - 3.200K), Lumileds 5050, Năng lượng mặt trời","350","Vàng (3.000K - 3.200K)","Lumileds 5050","Năng lượng mặt trời","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-RTFHN","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Đỏ, TF, HKLED Nhỏ","350","Đỏ","TF","HKLED Nhỏ","Nguồn nhỏ",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-GTFHN","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh lá, TF, HKLED Nhỏ","350","Xanh lá","TF","HKLED Nhỏ","Nguồn nhỏ",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-BTFHN","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh dương, TF, HKLED Nhỏ","350","Xanh dương","TF","HKLED Nhỏ","Nguồn nhỏ",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-RTFHT","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Đỏ, TF, HKLED Dim 1 Cấp","350","Đỏ","TF","HKLED Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-GTFHT","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh lá, TF, HKLED Dim 1 Cấp","350","Xanh lá","TF","HKLED Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-BTFHT","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh dương, TF, HKLED Dim 1 Cấp","350","Xanh dương","TF","HKLED Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-RTFHD","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Đỏ, TF, HKLED Dim 5 Cấp","350","Đỏ","TF","HKLED Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-GTFHD","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh lá, TF, HKLED Dim 5 Cấp","350","Xanh lá","TF","HKLED Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-BTFHD","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh dương, TF, HKLED Dim 5 Cấp","350","Xanh dương","TF","HKLED Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-RTFDN","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Đỏ, TF, Done Nhỏ","350","Đỏ","TF","Done Nhỏ","Nguồn nhỏ",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-GTFDN","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh lá, TF, Done Nhỏ","350","Xanh lá","TF","Done Nhỏ","Nguồn nhỏ",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-BTFDN","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh dương, TF, Done Nhỏ","350","Xanh dương","TF","Done Nhỏ","Nguồn nhỏ",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-RTFDT","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Đỏ, TF, Done Dim 1 Cấp","350","Đỏ","TF","Done Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-GTFDT","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh lá, TF, Done Dim 1 Cấp","350","Xanh lá","TF","Done Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-BTFDT","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh dương, TF, Done Dim 1 Cấp","350","Xanh dương","TF","Done Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-RTFPT","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Đỏ, TF, Philips Dim 1 Cấp","350","Đỏ","TF","Philips Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-GTFPT","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh lá, TF, Philips Dim 1 Cấp","350","Xanh lá","TF","Philips Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-BTFPT","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh dương, TF, Philips Dim 1 Cấp","350","Xanh dương","TF","Philips Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-RTFPD","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Đỏ, TF, Philips Dim 10 Cấp","350","Đỏ","TF","Philips Dim 10 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-GTFPD","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh lá, TF, Philips Dim 10 Cấp","350","Xanh lá","TF","Philips Dim 10 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-BTFPD","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh dương, TF, Philips Dim 10 Cấp","350","Xanh dương","TF","Philips Dim 10 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-RTFMT","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Đỏ, TF, Meanwell Dim 1 Cấp","350","Đỏ","TF","Meanwell Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-GTFMT","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh lá, TF, Meanwell Dim 1 Cấp","350","Xanh lá","TF","Meanwell Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-BTFMT","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh dương, TF, Meanwell Dim 1 Cấp","350","Xanh dương","TF","Meanwell Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-RTFID","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Đỏ, TF, Inventronics Dim 5 Cấp","350","Đỏ","TF","Inventronics Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-GTFID","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh lá, TF, Inventronics Dim 5 Cấp","350","Xanh lá","TF","Inventronics Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-BTFID","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh dương, TF, Inventronics Dim 5 Cấp","350","Xanh dương","TF","Inventronics Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-RTFSL","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Đỏ, TF, Năng lượng mặt trời","350","Đỏ","TF","Năng lượng mặt trời","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-GTFSL","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh lá, TF, Năng lượng mặt trời","350","Xanh lá","TF","Năng lượng mặt trời","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-BTFSL","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Xanh dương, TF, Năng lượng mặt trời","350","Xanh dương","TF","Năng lượng mặt trời","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC350-CBCHC","Đèn LED nhà xưởng highbay XHB Chip LED COB 350W | Đổi màu, Bridgelux 3535 Đổi màu, HKLED Đổi màu","350","Đổi màu","Bridgelux 3535 Đổi màu","HKLED Đổi màu","Nguồn nhỏ",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-6B3HN","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 3030, HKLED Nhỏ","400","Trắng (6.000K - 6.500K)","Bridgelux 3030","HKLED Nhỏ","Nguồn nhỏ",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-5B3HN","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (5.000K), Bridgelux 3030, HKLED Nhỏ","400","Trắng (5.000K)","Bridgelux 3030","HKLED Nhỏ","Nguồn nhỏ",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-4B3HN","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 3030, HKLED Nhỏ","400","Trung tính (4.000K - 4.200K)","Bridgelux 3030","HKLED Nhỏ","Nguồn nhỏ",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-3B3HN","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 3030, HKLED Nhỏ","400","Vàng (3.000K - 3.200K)","Bridgelux 3030","HKLED Nhỏ","Nguồn nhỏ",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-6B3HT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 3030, HKLED Dim 1 Cấp","400","Trắng (6.000K - 6.500K)","Bridgelux 3030","HKLED Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-5B3HT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (5.000K), Bridgelux 3030, HKLED Dim 1 Cấp","400","Trắng (5.000K)","Bridgelux 3030","HKLED Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-4B3HT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 3030, HKLED Dim 1 Cấp","400","Trung tính (4.000K - 4.200K)","Bridgelux 3030","HKLED Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-3B3HT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 3030, HKLED Dim 1 Cấp","400","Vàng (3.000K - 3.200K)","Bridgelux 3030","HKLED Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-6B3HD","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 3030, HKLED Dim 5 Cấp","400","Trắng (6.000K - 6.500K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-5B3HD","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (5.000K), Bridgelux 3030, HKLED Dim 5 Cấp","400","Trắng (5.000K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-4B3HD","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 3030, HKLED Dim 5 Cấp","400","Trung tính (4.000K - 4.200K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-3B3HD","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 3030, HKLED Dim 5 Cấp","400","Vàng (3.000K - 3.200K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-6B3DN","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 3030, Done Nhỏ","400","Trắng (6.000K - 6.500K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-5B3DN","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (5.000K), Bridgelux 3030, Done Nhỏ","400","Trắng (5.000K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-4B3DN","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Done Nhỏ","400","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-3B3DN","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 3030, Done Nhỏ","400","Vàng (3.000K - 3.200K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-6B3DT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 3030, Done Dim 1 Cấp","400","Trắng (6.000K - 6.500K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-5B3DT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (5.000K), Bridgelux 3030, Done Dim 1 Cấp","400","Trắng (5.000K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-4B3DT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Done Dim 1 Cấp","400","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-3B3DT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 3030, Done Dim 1 Cấp","400","Vàng (3.000K - 3.200K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-6B3PT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 3030, Philips Dim 1 Cấp","400","Trắng (6.000K - 6.500K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-5B3PT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (5.000K), Bridgelux 3030, Philips Dim 1 Cấp","400","Trắng (5.000K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-4B3PT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Philips Dim 1 Cấp","400","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-3B3PT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 3030, Philips Dim 1 Cấp","400","Vàng (3.000K - 3.200K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-6B3PD","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 3030, Philips Dim 10 Cấp","400","Trắng (6.000K - 6.500K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-5B3PD","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (5.000K), Bridgelux 3030, Philips Dim 10 Cấp","400","Trắng (5.000K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-4B3PD","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Philips Dim 10 Cấp","400","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-3B3PD","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 3030, Philips Dim 10 Cấp","400","Vàng (3.000K - 3.200K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-6B3MT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 3030, Meanwell Dim 1 Cấp","400","Trắng (6.000K - 6.500K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-5B3MT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (5.000K), Bridgelux 3030, Meanwell Dim 1 Cấp","400","Trắng (5.000K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-4B3MT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Meanwell Dim 1 Cấp","400","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-3B3MT","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Vàng (3.000K - 3.200K), Bridgelux 3030, Meanwell Dim 1 Cấp","400","Vàng (3.000K - 3.200K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-6B3ID","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (6.000K - 6.500K), Bridgelux 3030, Inventronics Dim 5 Cấp","400","Trắng (6.000K - 6.500K)","Bridgelux 3030","Inventronics Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-5B3ID","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trắng (5.000K), Bridgelux 3030, Inventronics Dim 5 Cấp","400","Trắng (5.000K)","Bridgelux 3030","Inventronics Dim 5 Cấp","Nguồn to",""
"DXHBC","Sản xuất","Đèn LED nhà xưởng highbay XHB Chip LED COB","Đèn LED nhà xưởng highbay XHB Chip LED COB","DXHBC400-4B3ID","Đèn LED nhà xưởng highbay XHB Chip LED COB 400W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Inventronics Dim 5 Cấp","400","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Inventronics Dim 5 Cấp","Nguồn to",""
